timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1764308246091,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-45,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308246093,1,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-45,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,1,0,0
1764308246094,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-45,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308246095,1,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-45,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,1,0,0
1764308246096,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-45,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308246098,1,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-45,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,1,0,0
1764308246270,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-46,text,true,,1579,158,1,1,http://localhost:4000/api/flight,3,0,0
1764308246273,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-46,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246275,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-46,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308246277,1,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-46,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,1,0,0
1764308246278,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-46,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308246280,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-46,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246282,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-46,text,true,,1579,158,1,2,http://localhost:4000/api/flight,2,0,0
1764308246284,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-46,text,true,,9450,166,1,2,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246283,4,Top Routes Report,200,OK,Analytics Operations - Reports 4-28,text,true,,1474,170,1,2,http://localhost:4000/api/reports/routes/top,4,0,1
1764308246286,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-46,text,true,,1579,158,1,2,http://localhost:4000/api/flight,1,0,0
1764308246287,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-46,text,true,,9450,166,1,2,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246287,2,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-28,text,true,,570,187,1,2,http://localhost:4000/api/reports/operations/seat-utilization,2,0,0
1764308246289,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-46,text,true,,1579,158,1,2,http://localhost:4000/api/flight,2,0,0
1764308246289,2,Customer Segments Report,200,OK,Analytics Operations - Reports 4-28,text,true,,493,178,1,2,http://localhost:4000/api/reports/customers/segments,2,0,0
1764308246291,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-46,text,true,,9450,166,1,2,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246291,2,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-28,text,true,,987,169,1,2,http://localhost:4000/api/reports/occupancy,2,0,0
1764308246293,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-46,text,true,,1579,158,1,2,http://localhost:4000/api/flight,1,0,0
1764308246293,2,Top Routes Report,200,OK,Analytics Operations - Reports 4-28,text,true,,1474,170,1,2,http://localhost:4000/api/reports/routes/top,2,0,0
1764308246294,3,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-46,text,true,,9450,166,1,2,http://localhost:4000/api/flight/1/seats,3,0,0
1764308246295,2,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-28,text,true,,570,187,1,2,http://localhost:4000/api/reports/operations/seat-utilization,2,0,0
1764308246297,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-46,text,true,,1579,158,1,2,http://localhost:4000/api/flight,1,0,0
1764308246297,1,Customer Segments Report,200,OK,Analytics Operations - Reports 4-28,text,true,,493,178,1,2,http://localhost:4000/api/reports/customers/segments,1,0,0
1764308246298,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-46,text,true,,9450,166,1,2,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246298,2,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-28,text,true,,987,169,1,2,http://localhost:4000/api/reports/occupancy,2,0,0
1764308246300,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-46,text,true,,1579,158,1,2,http://localhost:4000/api/flight,2,0,0
1764308246301,1,Top Routes Report,200,OK,Analytics Operations - Reports 4-28,text,true,,1474,170,1,2,http://localhost:4000/api/reports/routes/top,1,0,0
1764308246302,1,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-46,text,true,,9450,166,1,2,http://localhost:4000/api/flight/1/seats,1,0,0
1764308246302,2,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-28,text,true,,570,187,1,2,http://localhost:4000/api/reports/operations/seat-utilization,2,0,0
1764308246303,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-46,text,true,,1579,158,1,2,http://localhost:4000/api/flight,1,0,0
1764308246304,2,Customer Segments Report,200,OK,Analytics Operations - Reports 4-28,text,true,,493,178,1,2,http://localhost:4000/api/reports/customers/segments,2,0,0
1764308246305,1,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-46,text,true,,9450,166,1,2,http://localhost:4000/api/flight/1/seats,1,0,0
1764308246306,2,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-28,text,true,,987,169,1,1,http://localhost:4000/api/reports/occupancy,2,0,0
1764308246308,2,Top Routes Report,200,OK,Analytics Operations - Reports 4-28,text,true,,1474,170,1,1,http://localhost:4000/api/reports/routes/top,2,0,0
1764308246310,2,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-28,text,true,,570,187,1,1,http://localhost:4000/api/reports/operations/seat-utilization,2,0,0
1764308246312,2,Customer Segments Report,200,OK,Analytics Operations - Reports 4-28,text,true,,493,178,1,1,http://localhost:4000/api/reports/customers/segments,2,0,0
1764308246314,2,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-28,text,true,,987,169,1,1,http://localhost:4000/api/reports/occupancy,2,0,0
1764308246316,2,Top Routes Report,200,OK,Analytics Operations - Reports 4-28,text,true,,1474,170,1,1,http://localhost:4000/api/reports/routes/top,2,0,0
1764308246318,2,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-28,text,true,,570,187,1,1,http://localhost:4000/api/reports/operations/seat-utilization,2,0,0
1764308246320,1,Customer Segments Report,200,OK,Analytics Operations - Reports 4-28,text,true,,493,178,1,1,http://localhost:4000/api/reports/customers/segments,1,0,0
1764308246321,2,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-28,text,true,,987,169,1,1,http://localhost:4000/api/reports/occupancy,2,0,0
1764308246470,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-47,text,true,,1579,158,1,1,http://localhost:4000/api/flight,4,0,1
1764308246474,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-47,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246476,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-47,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308246478,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-47,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246480,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-47,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308246481,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-47,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246483,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-47,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308246485,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-47,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246487,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-47,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308246488,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-47,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246490,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-47,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308246491,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-47,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246493,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-47,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308246495,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-47,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246497,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-47,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308246498,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-47,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246500,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-47,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308246501,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-47,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246503,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-47,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308246504,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-47,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246616,4,Top Routes Report,200,OK,Analytics Operations - Reports 4-29,text,true,,1474,170,1,1,http://localhost:4000/api/reports/routes/top,4,0,1
1764308246620,2,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-29,text,true,,570,187,1,1,http://localhost:4000/api/reports/operations/seat-utilization,2,0,0
1764308246622,2,Customer Segments Report,200,OK,Analytics Operations - Reports 4-29,text,true,,493,178,1,1,http://localhost:4000/api/reports/customers/segments,2,0,0
1764308246624,3,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-29,text,true,,987,169,1,1,http://localhost:4000/api/reports/occupancy,3,0,0
1764308246627,2,Top Routes Report,200,OK,Analytics Operations - Reports 4-29,text,true,,1474,170,1,1,http://localhost:4000/api/reports/routes/top,2,0,0
1764308246629,2,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-29,text,true,,570,187,1,1,http://localhost:4000/api/reports/operations/seat-utilization,2,0,0
1764308246631,2,Customer Segments Report,200,OK,Analytics Operations - Reports 4-29,text,true,,493,178,1,1,http://localhost:4000/api/reports/customers/segments,2,0,0
1764308246633,2,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-29,text,true,,987,169,1,1,http://localhost:4000/api/reports/occupancy,2,0,0
1764308246635,2,Top Routes Report,200,OK,Analytics Operations - Reports 4-29,text,true,,1474,170,1,1,http://localhost:4000/api/reports/routes/top,2,0,0
1764308246637,2,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-29,text,true,,570,187,1,1,http://localhost:4000/api/reports/operations/seat-utilization,2,0,0
1764308246639,2,Customer Segments Report,200,OK,Analytics Operations - Reports 4-29,text,true,,493,178,1,1,http://localhost:4000/api/reports/customers/segments,2,0,0
1764308246641,1,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-29,text,true,,987,169,1,1,http://localhost:4000/api/reports/occupancy,1,0,0
1764308246643,1,Top Routes Report,200,OK,Analytics Operations - Reports 4-29,text,true,,1474,170,1,1,http://localhost:4000/api/reports/routes/top,1,0,0
1764308246644,2,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-29,text,true,,570,187,1,1,http://localhost:4000/api/reports/operations/seat-utilization,2,0,0
1764308246646,2,Customer Segments Report,200,OK,Analytics Operations - Reports 4-29,text,true,,493,178,1,1,http://localhost:4000/api/reports/customers/segments,2,0,0
1764308246648,2,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-29,text,true,,987,169,1,1,http://localhost:4000/api/reports/occupancy,2,0,0
1764308246650,2,Top Routes Report,200,OK,Analytics Operations - Reports 4-29,text,true,,1474,170,1,1,http://localhost:4000/api/reports/routes/top,2,0,0
1764308246652,3,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-29,text,true,,570,187,1,1,http://localhost:4000/api/reports/operations/seat-utilization,3,0,0
1764308246655,2,Customer Segments Report,200,OK,Analytics Operations - Reports 4-29,text,true,,493,178,1,1,http://localhost:4000/api/reports/customers/segments,2,0,0
1764308246657,2,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-29,text,true,,987,169,1,1,http://localhost:4000/api/reports/occupancy,2,0,0
1764308246668,4,Get All Flights,200,OK,Read Operations - Flights & Seats 1-48,text,true,,1579,158,1,1,http://localhost:4000/api/flight,4,0,1
1764308246672,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-48,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246674,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-48,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308246676,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-48,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246678,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-48,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308246680,3,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-48,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,3,0,0
1764308246683,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-48,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308246685,3,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-48,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,3,0,0
1764308246688,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-48,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308246690,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-48,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246693,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-48,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308246694,3,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-48,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,3,0,0
1764308246697,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-48,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308246699,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-48,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246701,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-48,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308246703,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-48,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246705,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-48,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308246707,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-48,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246709,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-48,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308246711,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-48,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246869,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-49,text,true,,1579,158,1,1,http://localhost:4000/api/flight,3,0,0
1764308246872,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-49,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246874,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-49,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308246876,1,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-49,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,1,0,0
1764308246877,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-49,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308246878,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-49,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246880,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-49,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308246881,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-49,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246883,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-49,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308246884,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-49,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246886,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-49,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308246887,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-49,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246889,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-49,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308246890,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-49,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246892,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-49,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308246893,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-49,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246895,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-49,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308246897,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-49,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308246899,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-49,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308246901,1,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-49,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,1,0,0
1764308246948,3,Top Routes Report,200,OK,Analytics Operations - Reports 4-30,text,true,,1474,170,1,1,http://localhost:4000/api/reports/routes/top,3,0,1
1764308246952,1,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-30,text,true,,570,187,1,1,http://localhost:4000/api/reports/operations/seat-utilization,1,0,0
1764308246954,1,Customer Segments Report,200,OK,Analytics Operations - Reports 4-30,text,true,,493,178,1,1,http://localhost:4000/api/reports/customers/segments,1,0,0
1764308246955,2,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-30,text,true,,987,169,1,1,http://localhost:4000/api/reports/occupancy,2,0,0
1764308246957,2,Top Routes Report,200,OK,Analytics Operations - Reports 4-30,text,true,,1474,170,1,1,http://localhost:4000/api/reports/routes/top,2,0,0
1764308246959,2,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-30,text,true,,570,187,1,1,http://localhost:4000/api/reports/operations/seat-utilization,2,0,0
1764308246961,2,Customer Segments Report,200,OK,Analytics Operations - Reports 4-30,text,true,,493,178,1,1,http://localhost:4000/api/reports/customers/segments,2,0,0
1764308246963,2,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-30,text,true,,987,169,1,1,http://localhost:4000/api/reports/occupancy,2,0,0
1764308246965,2,Top Routes Report,200,OK,Analytics Operations - Reports 4-30,text,true,,1474,170,1,1,http://localhost:4000/api/reports/routes/top,2,0,0
1764308246967,2,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-30,text,true,,570,187,1,1,http://localhost:4000/api/reports/operations/seat-utilization,2,0,0
1764308246969,2,Customer Segments Report,200,OK,Analytics Operations - Reports 4-30,text,true,,493,178,1,1,http://localhost:4000/api/reports/customers/segments,2,0,0
1764308246971,2,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-30,text,true,,987,169,1,1,http://localhost:4000/api/reports/occupancy,2,0,0
1764308246973,2,Top Routes Report,200,OK,Analytics Operations - Reports 4-30,text,true,,1474,170,1,1,http://localhost:4000/api/reports/routes/top,2,0,0
1764308246975,2,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-30,text,true,,570,187,1,1,http://localhost:4000/api/reports/operations/seat-utilization,2,0,0
1764308246977,2,Customer Segments Report,200,OK,Analytics Operations - Reports 4-30,text,true,,493,178,1,1,http://localhost:4000/api/reports/customers/segments,2,0,0
1764308246979,2,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-30,text,true,,987,169,1,1,http://localhost:4000/api/reports/occupancy,2,0,0
1764308246981,2,Top Routes Report,200,OK,Analytics Operations - Reports 4-30,text,true,,1474,170,1,1,http://localhost:4000/api/reports/routes/top,2,0,0
1764308246983,2,Seat Utilization Report,200,OK,Analytics Operations - Reports 4-30,text,true,,570,187,1,1,http://localhost:4000/api/reports/operations/seat-utilization,2,0,0
1764308246985,2,Customer Segments Report,200,OK,Analytics Operations - Reports 4-30,text,true,,493,178,1,1,http://localhost:4000/api/reports/customers/segments,2,0,0
1764308246987,2,Flight Occupancy Report,200,OK,Analytics Operations - Reports 4-30,text,true,,987,169,1,1,http://localhost:4000/api/reports/occupancy,2,0,0
1764308247069,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-50,text,true,,1579,158,1,1,http://localhost:4000/api/flight,3,0,1
1764308247072,1,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-50,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,1,0,0
1764308247073,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-50,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308247075,1,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-50,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,1,0,0
1764308247077,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-50,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308247078,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-50,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308247080,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-50,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308247081,1,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-50,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,1,0,0
1764308247082,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-50,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308247084,1,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-50,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,1,0,0
1764308247085,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-50,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308247086,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-50,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764308247088,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-50,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308247089,1,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-50,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,1,0,0
1764308247090,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-50,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308247092,1,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-50,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,1,0,0
1764308247093,2,Get All Flights,200,OK,Read Operations - Flights & Seats 1-50,text,true,,1579,158,1,1,http://localhost:4000/api/flight,2,0,0
1764308247095,1,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-50,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,1,0,0
1764308247096,1,Get All Flights,200,OK,Read Operations - Flights & Seats 1-50,text,true,,1579,158,1,1,http://localhost:4000/api/flight,1,0,0
1764308247097,2,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-50,text,true,,9450,166,1,1,http://localhost:4000/api/flight/1/seats,2,0,0
1764310765911,44,Get All Flights,200,OK,Read Operations - Flights & Seats 1-1,text,true,,1579,158,1,4,http://localhost:4000/api/flight,40,0,26
1764310765959,5,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-1,text,true,,9359,166,1,4,http://localhost:4000/api/flight/1/seats,5,0,0
1764310765965,5,Get All Flights,200,OK,Read Operations - Flights & Seats 1-1,text,true,,1579,158,1,4,http://localhost:4000/api/flight,5,0,0
1764310765911,59,Top Routes Report,200,OK,Analytics Operations - Reports 4-1,text,true,,1480,170,1,4,http://localhost:4000/api/reports/routes/top,59,0,26
1764310765911,61,Create Single Booking,200,OK,Write Operations - Single Seat Booking 2-1,text,true,,373,280,1,4,http://localhost:4000/api/booking/single,61,0,26
1764310765911,63,Create Batch Booking,200,OK,Write Operations - Batch Booking 3-1,text,true,,379,298,1,4,http://localhost:4000/api/booking/batch,63,0,26
1764310765971,8,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-1,text,true,,9359,166,1,4,http://localhost:4000/api/flight/1/seats,8,0,0
1764310765980,3,Get All Flights,200,OK,Read Operations - Flights & Seats 1-1,text,true,,1579,158,1,4,http://localhost:4000/api/flight,3,0,0
1764310765974,12,Create Single Booking,200,OK,Write Operations - Single Seat Booking 2-1,text,true,,373,279,1,4,http://localhost:4000/api/booking/single,12,0,0
1764310765976,15,Create Batch Booking,200,OK,Write Operations - Batch Booking 3-1,text,true,,379,297,1,4,http://localhost:4000/api/booking/batch,15,0,0
1764310765984,11,Get Seats for Flight 1,200,OK,Read Operations - Flights & Seats 1-1,text,true,,9359,166,1,4,http://localhost:4000/api/flight/1/seats,11,0,0
1764310765987,16,Create Single Booking,200,OK,Write Operations - Single Seat Booking 2-1,text,true,,373,279,1,4,http://localhost:4000/api/booking/single,16,0,0
1764310765996,7,Get All Flights,200,OK,Read Operations - Flights & Seats 1-1,text,true,,1579,158,1,4,http://localhost:4000/api/flight,7,0,0
1764310765991,18,Create Batch Booking,200,OK,Write Operations - Batch Booking 3-1,text,true,,379,297,1,5,http://localhost:4000/api/booking/batch,18,0,0
